Data_Status,MSN,StateCode,Year,Data
"2023F","ABICB","WA","1960",0
"2023F","ABICB","WA","1961",0
"2023F","ABICB","WA","1962",0
"2023F","ABICB","WA","1963",0
"2023F","ABICB","WA","1964",0
"2023F","ABICB","WA","1965",0
"2023F","ABICB","WA","1966",0
"2023F","ABICB","WA","1967",0
"2023F","ABICB","WA","1968",0
"2023F","ABICB","WA","1969",0
"2023F","ABICB","WA","1970",0
"2023F","ABICB","WA","1971",0
"2023F","ABICB","WA","1972",0
"2023F","ABICB","WA","1973",0
"2023F","ABICB","WA","1974",0
"2023F","ABICB","WA","1975",0
"2023F","ABICB","WA","1976",0
"2023F","ABICB","WA","1977",0
"2023F","ABICB","WA","1978",0
"2023F","ABICB","WA","1979",0
"2023F","ABICB","WA","1980",0
"2023F","ABICB","WA","1981",124
"2023F","ABICB","WA","1982",133
"2023F","ABICB","WA","1983",19
"2023F","ABICB","WA","1984",2
"2023F","ABICB","WA","1985",111
"2023F","ABICB","WA","1986",16
"2023F","ABICB","WA","1987",1
"2023F","ABICB","WA","1988",-32
"2023F","ABICB","WA","1989",3
"2023F","ABICB","WA","1990",8
"2023F","ABICB","WA","1991",-3
"2023F","ABICB","WA","1992",6
"2023F","ABICB","WA","1993",5
"2023F","ABICB","WA","1994",224
"2023F","ABICB","WA","1995",199
"2023F","ABICB","WA","1996",262
"2023F","ABICB","WA","1997",333
"2023F","ABICB","WA","1998",145
"2023F","ABICB","WA","1999",232
"2023F","ABICB","WA","2000",140
"2023F","ABICB","WA","2001",225
"2023F","ABICB","WA","2002",277
"2023F","ABICB","WA","2003",269
"2023F","ABICB","WA","2004",385
"2023F","ABICB","WA","2005",316
"2023F","ABICB","WA","2006",24
"2023F","ABICB","WA","2007",65
"2023F","ABICB","WA","2008",3
"2023F","ABICB","WA","2009",-30
"2023F","ABICB","WA","2010",-9
"2023F","ABICB","WA","2011",0
"2023F","ABICB","WA","2012",0
"2023F","ABICB","WA","2013",-13
"2023F","ABICB","WA","2014",-5
"2023F","ABICB","WA","2015",-12
"2023F","ABICB","WA","2016",-10
"2023F","ABICB","WA","2017",-7
"2023F","ABICB","WA","2018",-54
"2023F","ABICB","WA","2019",-41
"2023F","ABICB","WA","2020",-29
"2023F","ABICB","WA","2021",-31
"2023F","ABICB","WA","2022",-24
"2023F","ABICB","WA","2023",-23
"2023F","ABICB","WI","1960",0
"2023F","ABICB","WI","1961",0
"2023F","ABICB","WI","1962",0
"2023F","ABICB","WI","1963",0
"2023F","ABICB","WI","1964",0
"2023F","ABICB","WI","1965",0
"2023F","ABICB","WI","1966",0
"2023F","ABICB","WI","1967",0
"2023F","ABICB","WI","1968",0
"2023F","ABICB","WI","1969",0
"2023F","ABICB","WI","1970",0
"2023F","ABICB","WI","1971",0
"2023F","ABICB","WI","1972",0
"2023F","ABICB","WI","1973",0
"2023F","ABICB","WI","1974",0
"2023F","ABICB","WI","1975",0
"2023F","ABICB","WI","1976",0
"2023F","ABICB","WI","1977",0
"2023F","ABICB","WI","1978",0
"2023F","ABICB","WI","1979",0
"2023F","ABICB","WI","1980",0
"2023F","ABICB","WI","1981",13
"2023F","ABICB","WI","1982",13
"2023F","ABICB","WI","1983",2
"2023F","ABICB","WI","1984",0
"2023F","ABICB","WI","1985",8
"2023F","ABICB","WI","1986",1
"2023F","ABICB","WI","1987",0
"2023F","ABICB","WI","1988",-2
"2023F","ABICB","WI","1989",0
"2023F","ABICB","WI","1990",1
"2023F","ABICB","WI","1991",0
"2023F","ABICB","WI","1992",0
"2023F","ABICB","WI","1993",0
"2023F","ABICB","WI","1994",13
"2023F","ABICB","WI","1995",12
"2023F","ABICB","WI","1996",16
"2023F","ABICB","WI","1997",21
"2023F","ABICB","WI","1998",8
"2023F","ABICB","WI","1999",13
"2023F","ABICB","WI","2000",8
"2023F","ABICB","WI","2001",12
"2023F","ABICB","WI","2002",15
"2023F","ABICB","WI","2003",15
"2023F","ABICB","WI","2004",21
"2023F","ABICB","WI","2005",17
"2023F","ABICB","WI","2006",1
"2023F","ABICB","WI","2007",4
"2023F","ABICB","WI","2008",0
"2023F","ABICB","WI","2009",-2
"2023F","ABICB","WI","2010",0
"2023F","ABICB","WI","2011",0
"2023F","ABICB","WI","2012",0
"2023F","ABICB","WI","2013",-1
"2023F","ABICB","WI","2014",0
"2023F","ABICB","WI","2015",-1
"2023F","ABICB","WI","2016",-1
"2023F","ABICB","WI","2017",0
"2023F","ABICB","WI","2018",-1
"2023F","ABICB","WI","2019",0
"2023F","ABICB","WI","2020",0
"2023F","ABICB","WI","2021",0
"2023F","ABICB","WI","2022",0
"2023F","ABICB","WI","2023",-1
"2023F","ABICB","WV","1960",0
"2023F","ABICB","WV","1961",0
"2023F","ABICB","WV","1962",0
"2023F","ABICB","WV","1963",0
"2023F","ABICB","WV","1964",0
"2023F","ABICB","WV","1965",0
"2023F","ABICB","WV","1966",0
"2023F","ABICB","WV","1967",0
"2023F","ABICB","WV","1968",0
"2023F","ABICB","WV","1969",0
"2023F","ABICB","WV","1970",0
"2023F","ABICB","WV","1971",0
"2023F","ABICB","WV","1972",0
"2023F","ABICB","WV","1973",0
"2023F","ABICB","WV","1974",0
"2023F","ABICB","WV","1975",0
"2023F","ABICB","WV","1976",0
"2023F","ABICB","WV","1977",0
"2023F","ABICB","WV","1978",0
"2023F","ABICB","WV","1979",0
"2023F","ABICB","WV","1980",0
"2023F","ABICB","WV","1981",7
"2023F","ABICB","WV","1982",5
"2023F","ABICB","WV","1983",1
"2023F","ABICB","WV","1984",0
"2023F","ABICB","WV","1985",4
"2023F","ABICB","WV","1986",1
"2023F","ABICB","WV","1987",0
"2023F","ABICB","WV","1988",-1
"2023F","ABICB","WV","1989",0
"2023F","ABICB","WV","1990",0
"2023F","ABICB","WV","1991",0
"2023F","ABICB","WV","1992",0
"2023F","ABICB","WV","1993",0
"2023F","ABICB","WV","1994",5
"2023F","ABICB","WV","1995",4
"2023F","ABICB","WV","1996",5
"2023F","ABICB","WV","1997",7
"2023F","ABICB","WV","1998",3
"2023F","ABICB","WV","1999",5
"2023F","ABICB","WV","2000",4
"2023F","ABICB","WV","2001",7
"2023F","ABICB","WV","2002",9
"2023F","ABICB","WV","2003",9
"2023F","ABICB","WV","2004",12
"2023F","ABICB","WV","2005",10
"2023F","ABICB","WV","2006",1
"2023F","ABICB","WV","2007",2
"2023F","ABICB","WV","2008",0
"2023F","ABICB","WV","2009",-1
"2023F","ABICB","WV","2010",0
"2023F","ABICB","WV","2011",0
"2023F","ABICB","WV","2012",0
"2023F","ABICB","WV","2013",0
"2023F","ABICB","WV","2014",0
"2023F","ABICB","WV","2015",0
"2023F","ABICB","WV","2016",0
"2023F","ABICB","WV","2017",0
"2023F","ABICB","WV","2018",-2
"2023F","ABICB","WV","2019",-1
"2023F","ABICB","WV","2020",-1
"2023F","ABICB","WV","2021",-1
"2023F","ABICB","WV","2022",-1
"2023F","ABICB","WV","2023",-1
"2023F","ABICB","WY","1960",0
"2023F","ABICB","WY","1961",0
"2023F","ABICB","WY","1962",0
"2023F","ABICB","WY","1963",0
"2023F","ABICB","WY","1964",0
"2023F","ABICB","WY","1965",0
"2023F","ABICB","WY","1966",0
"2023F","ABICB","WY","1967",0
"2023F","ABICB","WY","1968",0
"2023F","ABICB","WY","1969",0
"2023F","ABICB","WY","1970",0
"2023F","ABICB","WY","1971",0
"2023F","ABICB","WY","1972",0
"2023F","ABICB","WY","1973",0
"2023F","ABICB","WY","1974",0
"2023F","ABICB","WY","1975",0
"2023F","ABICB","WY","1976",0
"2023F","ABICB","WY","1977",0
"2023F","ABICB","WY","1978",0
"2023F","ABICB","WY","1979",0
"2023F","ABICB","WY","1980",0
"2023F","ABICB","WY","1981",67
"2023F","ABICB","WY","1982",55
"2023F","ABICB","WY","1983",8
"2023F","ABICB","WY","1984",1
"2023F","ABICB","WY","1985",42
"2023F","ABICB","WY","1986",6
"2023F","ABICB","WY","1987",0
"2023F","ABICB","WY","1988",-12
"2023F","ABICB","WY","1989",1
"2023F","ABICB","WY","1990",3
"2023F","ABICB","WY","1991",-1
"2023F","ABICB","WY","1992",1
"2023F","ABICB","WY","1993",1
"2023F","ABICB","WY","1994",52
"2023F","ABICB","WY","1995",46
"2023F","ABICB","WY","1996",59
"2023F","ABICB","WY","1997",76
"2023F","ABICB","WY","1998",33
"2023F","ABICB","WY","1999",52
"2023F","ABICB","WY","2000",33
"2023F","ABICB","WY","2001",53
"2023F","ABICB","WY","2002",67
"2023F","ABICB","WY","2003",68
"2023F","ABICB","WY","2004",95
"2023F","ABICB","WY","2005",78
"2023F","ABICB","WY","2006",6
"2023F","ABICB","WY","2007",16
"2023F","ABICB","WY","2008",1
"2023F","ABICB","WY","2009",-8
"2023F","ABICB","WY","2010",-2
"2023F","ABICB","WY","2011",0
"2023F","ABICB","WY","2012",0
"2023F","ABICB","WY","2013",-4
"2023F","ABICB","WY","2014",-1
"2023F","ABICB","WY","2015",-3
"2023F","ABICB","WY","2016",-3
"2023F","ABICB","WY","2017",-2
"2023F","ABICB","WY","2018",-14
"2023F","ABICB","WY","2019",-11
"2023F","ABICB","WY","2020",-7
"2023F","ABICB","WY","2021",-6
"2023F","ABICB","WY","2022",-5
"2023F","ABICB","WY","2023",-5
"2023F","ABICP","AK","1960",0
"2023F","ABICP","AK","1961",0
"2023F","ABICP","AK","1962",0
"2023F","ABICP","AK","1963",0
"2023F","ABICP","AK","1964",0
"2023F","ABICP","AK","1965",0
"2023F","ABICP","AK","1966",0
"2023F","ABICP","AK","1967",0
"2023F","ABICP","AK","1968",0
"2023F","ABICP","AK","1969",0
"2023F","ABICP","AK","1970",0
"2023F","ABICP","AK","1971",0
"2023F","ABICP","AK","1972",0
"2023F","ABICP","AK","1973",0
"2023F","ABICP","AK","1974",0
"2023F","ABICP","AK","1975",0
"2023F","ABICP","AK","1976",0
"2023F","ABICP","AK","1977",0
"2023F","ABICP","AK","1978",0
"2023F","ABICP","AK","1979",0
"2023F","ABICP","AK","1980",0
"2023F","ABICP","AK","1981",8
"2023F","ABICP","AK","1982",9
"2023F","ABICP","AK","1983",1
"2023F","ABICP","AK","1984",0
"2023F","ABICP","AK","1985",10
"2023F","ABICP","AK","1986",2
"2023F","ABICP","AK","1987",0
"2023F","ABICP","AK","1988",-3
"2023F","ABICP","AK","1989",0
"2023F","ABICP","AK","1990",1
"2023F","ABICP","AK","1991",0
"2023F","ABICP","AK","1992",1
"2023F","ABICP","AK","1993",1
"2023F","ABICP","AK","1994",21
"2023F","ABICP","AK","1995",18
"2023F","ABICP","AK","1996",26
"2023F","ABICP","AK","1997",33
"2023F","ABICP","AK","1998",17
"2023F","ABICP","AK","1999",28
"2023F","ABICP","AK","2000",17
"2023F","ABICP","AK","2001",26
"2023F","ABICP","AK","2002",32
"2023F","ABICP","AK","2003",33
"2023F","ABICP","AK","2004",46
"2023F","ABICP","AK","2005",38
"2023F","ABICP","AK","2006",3
"2023F","ABICP","AK","2007",8
"2023F","ABICP","AK","2008",0
"2023F","ABICP","AK","2009",-3
"2023F","ABICP","AK","2010",-1
"2023F","ABICP","AK","2011",0
"2023F","ABICP","AK","2012",0
"2023F","ABICP","AK","2013",-1
"2023F","ABICP","AK","2014",0
"2023F","ABICP","AK","2015",-1
"2023F","ABICP","AK","2016",0
"2023F","ABICP","AK","2017",0
"2023F","ABICP","AK","2018",-3
"2023F","ABICP","AK","2019",-2
"2023F","ABICP","AK","2020",-1
"2023F","ABICP","AK","2021",-2
"2023F","ABICP","AK","2022",-1
"2023F","ABICP","AK","2023",-1
"2023F","ABICP","AL","1960",0
"2023F","ABICP","AL","1961",0
"2023F","ABICP","AL","1962",0
"2023F","ABICP","AL","1963",0
"2023F","ABICP","AL","1964",0
"2023F","ABICP","AL","1965",0
"2023F","ABICP","AL","1966",0
"2023F","ABICP","AL","1967",0
"2023F","ABICP","AL","1968",0
"2023F","ABICP","AL","1969",0
"2023F","ABICP","AL","1970",0
"2023F","ABICP","AL","1971",0
"2023F","ABICP","AL","1972",0
"2023F","ABICP","AL","1973",0
"2023F","ABICP","AL","1974",0
"2023F","ABICP","AL","1975",0
"2023F","ABICP","AL","1976",0
"2023F","ABICP","AL","1977",0
"2023F","ABICP","AL","1978",0
"2023F","ABICP","AL","1979",0
"2023F","ABICP","AL","1980",0
"2023F","ABICP","AL","1981",9
"2023F","ABICP","AL","1982",11
"2023F","ABICP","AL","1983",1
"2023F","ABICP","AL","1984",0
"2023F","ABICP","AL","1985",6
"2023F","ABICP","AL","1986",1
"2023F","ABICP","AL","1987",0
"2023F","ABICP","AL","1988",-2
"2023F","ABICP","AL","1989",0
"2023F","ABICP","AL","1990",0
"2023F","ABICP","AL","1991",0
"2023F","ABICP","AL","1992",0
"2023F","ABICP","AL","1993",0
"2023F","ABICP","AL","1994",10
"2023F","ABICP","AL","1995",8
"2023F","ABICP","AL","1996",11
"2023F","ABICP","AL","1997",15
"2023F","ABICP","AL","1998",6
"2023F","ABICP","AL","1999",10
"2023F","ABICP","AL","2000",6
"2023F","ABICP","AL","2001",8
"2023F","ABICP","AL","2002",12
"2023F","ABICP","AL","2003",11
"2023F","ABICP","AL","2004",14
"2023F","ABICP","AL","2005",14
"2023F","ABICP","AL","2006",1
"2023F","ABICP","AL","2007",3
"2023F","ABICP","AL","2008",0
"2023F","ABICP","AL","2009",-1
"2023F","ABICP","AL","2010",0
"2023F","ABICP","AL","2011",0
"2023F","ABICP","AL","2012",0
"2023F","ABICP","AL","2013",-1
"2023F","ABICP","AL","2014",0
"2023F","ABICP","AL","2015",-1
"2023F","ABICP","AL","2016",0
"2023F","ABICP","AL","2017",0
"2023F","ABICP","AL","2018",-2
"2023F","ABICP","AL","2019",-2
"2023F","ABICP","AL","2020",-1
"2023F","ABICP","AL","2021",-1
"2023F","ABICP","AL","2022",-1
"2023F","ABICP","AL","2023",-1
"2023F","ABICP","AR","1960",0
"2023F","ABICP","AR","1961",0
"2023F","ABICP","AR","1962",0
"2023F","ABICP","AR","1963",0
"2023F","ABICP","AR","1964",0
"2023F","ABICP","AR","1965",0
"2023F","ABICP","AR","1966",0
"2023F","ABICP","AR","1967",0
"2023F","ABICP","AR","1968",0
"2023F","ABICP","AR","1969",0
"2023F","ABICP","AR","1970",0
"2023F","ABICP","AR","1971",0
"2023F","ABICP","AR","1972",0
"2023F","ABICP","AR","1973",0
"2023F","ABICP","AR","1974",0
"2023F","ABICP","AR","1975",0
"2023F","ABICP","AR","1976",0
"2023F","ABICP","AR","1977",0
"2023F","ABICP","AR","1978",0
"2023F","ABICP","AR","1979",0
"2023F","ABICP","AR","1980",0
"2023F","ABICP","AR","1981",3
"2023F","ABICP","AR","1982",3
"2023F","ABICP","AR","1983",1
"2023F","ABICP","AR","1984",0
"2023F","ABICP","AR","1985",3
"2023F","ABICP","AR","1986",0
"2023F","ABICP","AR","1987",0
"2023F","ABICP","AR","1988",-1
"2023F","ABICP","AR","1989",0
"2023F","ABICP","AR","1990",0
"2023F","ABICP","AR","1991",0
"2023F","ABICP","AR","1992",0
"2023F","ABICP","AR","1993",0
"2023F","ABICP","AR","1994",5
"2023F","ABICP","AR","1995",4
"2023F","ABICP","AR","1996",6
"2023F","ABICP","AR","1997",7
"2023F","ABICP","AR","1998",3
"2023F","ABICP","AR","1999",5
"2023F","ABICP","AR","2000",3
"2023F","ABICP","AR","2001",5
"2023F","ABICP","AR","2002",6
"2023F","ABICP","AR","2003",6
"2023F","ABICP","AR","2004",9
"2023F","ABICP","AR","2005",8
"2023F","ABICP","AR","2006",1
"2023F","ABICP","AR","2007",2
"2023F","ABICP","AR","2008",0
"2023F","ABICP","AR","2009",-1
"2023F","ABICP","AR","2010",0
"2023F","ABICP","AR","2011",0
"2023F","ABICP","AR","2012",0
"2023F","ABICP","AR","2013",0
"2023F","ABICP","AR","2014",0
"2023F","ABICP","AR","2015",0
"2023F","ABICP","AR","2016",0
"2023F","ABICP","AR","2017",0
"2023F","ABICP","AR","2018",-1
"2023F","ABICP","AR","2019",-1
"2023F","ABICP","AR","2020",-1
"2023F","ABICP","AR","2021",-1
"2023F","ABICP","AR","2022",-1
"2023F","ABICP","AR","2023",-1
"2023F","ABICP","AZ","1960",0
"2023F","ABICP","AZ","1961",0
"2023F","ABICP","AZ","1962",0
"2023F","ABICP","AZ","1963",0
"2023F","ABICP","AZ","1964",0
"2023F","ABICP","AZ","1965",0
"2023F","ABICP","AZ","1966",0
"2023F","ABICP","AZ","1967",0
"2023F","ABICP","AZ","1968",0
"2023F","ABICP","AZ","1969",0
"2023F","ABICP","AZ","1970",0
"2023F","ABICP","AZ","1971",0
"2023F","ABICP","AZ","1972",0
"2023F","ABICP","AZ","1973",0
"2023F","ABICP","AZ","1974",0
"2023F","ABICP","AZ","1975",0
"2023F","ABICP","AZ","1976",0
"2023F","ABICP","AZ","1977",0
"2023F","ABICP","AZ","1978",0
"2023F","ABICP","AZ","1979",0
"2023F","ABICP","AZ","1980",0
"2023F","ABICP","AZ","1981",0
"2023F","ABICP","AZ","1982",0
"2023F","ABICP","AZ","1983",0
"2023F","ABICP","AZ","1984",0
"2023F","ABICP","AZ","1985",0
"2023F","ABICP","AZ","1986",0
"2023F","ABICP","AZ","1987",0
"2023F","ABICP","AZ","1988",0
"2023F","ABICP","AZ","1989",0
"2023F","ABICP","AZ","1990",0
"2023F","ABICP","AZ","1991",0
"2023F","ABICP","AZ","1992",0
"2023F","ABICP","AZ","1993",0
"2023F","ABICP","AZ","1994",0
"2023F","ABICP","AZ","1995",0
"2023F","ABICP","AZ","1996",0
"2023F","ABICP","AZ","1997",0
"2023F","ABICP","AZ","1998",0
"2023F","ABICP","AZ","1999",0
"2023F","ABICP","AZ","2000",0
"2023F","ABICP","AZ","2001",0
"2023F","ABICP","AZ","2002",0
"2023F","ABICP","AZ","2003",0
"2023F","ABICP","AZ","2004",0
"2023F","ABICP","AZ","2005",0
"2023F","ABICP","AZ","2006",0
"2023F","ABICP","AZ","2007",0
"2023F","ABICP","AZ","2008",0
"2023F","ABICP","AZ","2009",0
"2023F","ABICP","AZ","2010",0
"2023F","ABICP","AZ","2011",0
"2023F","ABICP","AZ","2012",0
"2023F","ABICP","AZ","2013",0
"2023F","ABICP","AZ","2014",0
"2023F","ABICP","AZ","2015",0
"2023F","ABICP","AZ","2016",0
"2023F","ABICP","AZ","2017",0
"2023F","ABICP","AZ","2018",0
"2023F","ABICP","AZ","2019",0
"2023F","ABICP","AZ","2020",0
"2023F","ABICP","AZ","2021",0
"2023F","ABICP","AZ","2022",0
"2023F","ABICP","AZ","2023",0
"2023F","ABICP","CA","1960",0
"2023F","ABICP","CA","1961",0
"2023F","ABICP","CA","1962",0
"2023F","ABICP","CA","1963",0
"2023F","ABICP","CA","1964",0
"2023F","ABICP","CA","1965",0
"2023F","ABICP","CA","1966",0
"2023F","ABICP","CA","1967",0
"2023F","ABICP","CA","1968",0
"2023F","ABICP","CA","1969",0
"2023F","ABICP","CA","1970",0
"2023F","ABICP","CA","1971",0
"2023F","ABICP","CA","1972",0
"2023F","ABICP","CA","1973",0
"2023F","ABICP","CA","1974",0
"2023F","ABICP","CA","1975",0
"2023F","ABICP","CA","1976",0
"2023F","ABICP","CA","1977",0
"2023F","ABICP","CA","1978",0
"2023F","ABICP","CA","1979",0
"2023F","ABICP","CA","1980",0
"2023F","ABICP","CA","1981",142
"2023F","ABICP","CA","1982",152
"2023F","ABICP","CA","1983",21
"2023F","ABICP","CA","1984",2
"2023F","ABICP","CA","1985",116
"2023F","ABICP","CA","1986",16
"2023F","ABICP","CA","1987",1
"2023F","ABICP","CA","1988",-31
"2023F","ABICP","CA","1989",3
"2023F","ABICP","CA","1990",7
"2023F","ABICP","CA","1991",-2
"2023F","ABICP","CA","1992",4
"2023F","ABICP","CA","1993",4
"2023F","ABICP","CA","1994",152
"2023F","ABICP","CA","1995",127
"2023F","ABICP","CA","1996",168
"2023F","ABICP","CA","1997",216
"2023F","ABICP","CA","1998",94
"2023F","ABICP","CA","1999",148
"2023F","ABICP","CA","2000",89
"2023F","ABICP","CA","2001",146
"2023F","ABICP","CA","2002",180
"2023F","ABICP","CA","2003",175
"2023F","ABICP","CA","2004",248
"2023F","ABICP","CA","2005",201
"2023F","ABICP","CA","2006",15
"2023F","ABICP","CA","2007",41
"2023F","ABICP","CA","2008",2
"2023F","ABICP","CA","2009",-17
"2023F","ABICP","CA","2010",-5
"2023F","ABICP","CA","2011",0
"2023F","ABICP","CA","2012",0
"2023F","ABICP","CA","2013",-8
"2023F","ABICP","CA","2014",-3
"2023F","ABICP","CA","2015",-7
"2023F","ABICP","CA","2016",-6
"2023F","ABICP","CA","2017",-4
"2023F","ABICP","CA","2018",-31
"2023F","ABICP","CA","2019",-24
"2023F","ABICP","CA","2020",-16
"2023F","ABICP","CA","2021",-16
"2023F","ABICP","CA","2022",-13
"2023F","ABICP","CA","2023",-12
"2023F","ABICP","CO","1960",0
"2023F","ABICP","CO","1961",0
"2023F","ABICP","CO","1962",0
"2023F","ABICP","CO","1963",0
"2023F","ABICP","CO","1964",0
"2023F","ABICP","CO","1965",0
"2023F","ABICP","CO","1966",0
"2023F","ABICP","CO","1967",0
"2023F","ABICP","CO","1968",0
"2023F","ABICP","CO","1969",0
"2023F","ABICP","CO","1970",0
"2023F","ABICP","CO","1971",0
"2023F","ABICP","CO","1972",0
"2023F","ABICP","CO","1973",0
"2023F","ABICP","CO","1974",0
"2023F","ABICP","CO","1975",0
"2023F","ABICP","CO","1976",0
"2023F","ABICP","CO","1977",0
"2023F","ABICP","CO","1978",0
"2023F","ABICP","CO","1979",0
"2023F","ABICP","CO","1980",0
"2023F","ABICP","CO","1981",5
"2023F","ABICP","CO","1982",5
"2023F","ABICP","CO","1983",1
"2023F","ABICP","CO","1984",0
"2023F","ABICP","CO","1985",4
"2023F","ABICP","CO","1986",1
"2023F","ABICP","CO","1987",0
"2023F","ABICP","CO","1988",-1
"2023F","ABICP","CO","1989",0
"2023F","ABICP","CO","1990",0
"2023F","ABICP","CO","1991",0
"2023F","ABICP","CO","1992",0
"2023F","ABICP","CO","1993",0
"2023F","ABICP","CO","1994",7
"2023F","ABICP","CO","1995",6
"2023F","ABICP","CO","1996",8
"2023F","ABICP","CO","1997",10
"2023F","ABICP","CO","1998",4
"2023F","ABICP","CO","1999",7
"2023F","ABICP","CO","2000",4
"2023F","ABICP","CO","2001",7
"2023F","ABICP","CO","2002",8
"2023F","ABICP","CO","2003",8
"2023F","ABICP","CO","2004",11
"2023F","ABICP","CO","2005",9
"2023F","ABICP","CO","2006",1
"2023F","ABICP","CO","2007",2
"2023F","ABICP","CO","2008",0
"2023F","ABICP","CO","2009",-1
"2023F","ABICP","CO","2010",0
"2023F","ABICP","CO","2011",0
"2023F","ABICP","CO","2012",0
"2023F","ABICP","CO","2013",0
"2023F","ABICP","CO","2014",0
"2023F","ABICP","CO","2015",0
"2023F","ABICP","CO","2016",0
"2023F","ABICP","CO","2017",0
"2023F","ABICP","CO","2018",-2
"2023F","ABICP","CO","2019",-1
"2023F","ABICP","CO","2020",-1
"2023F","ABICP","CO","2021",-1
"2023F","ABICP","CO","2022",-1
"2023F","ABICP","CO","2023",-1
"2023F","ABICP","CT","1960",0
"2023F","ABICP","CT","1961",0
"2023F","ABICP","CT","1962",0
"2023F","ABICP","CT","1963",0
"2023F","ABICP","CT","1964",0
"2023F","ABICP","CT","1965",0
"2023F","ABICP","CT","1966",0
"2023F","ABICP","CT","1967",0
"2023F","ABICP","CT","1968",0
"2023F","ABICP","CT","1969",0
"2023F","ABICP","CT","1970",0
"2023F","ABICP","CT","1971",0
"2023F","ABICP","CT","1972",0
"2023F","ABICP","CT","1973",0
"2023F","ABICP","CT","1974",0
"2023F","ABICP","CT","1975",0
"2023F","ABICP","CT","1976",0
"2023F","ABICP","CT","1977",0
"2023F","ABICP","CT","1978",0
"2023F","ABICP","CT","1979",0
"2023F","ABICP","CT","1980",0
"2023F","ABICP","CT","1981",0
"2023F","ABICP","CT","1982",0
"2023F","ABICP","CT","1983",0
"2023F","ABICP","CT","1984",0
"2023F","ABICP","CT","1985",0
"2023F","ABICP","CT","1986",0
"2023F","ABICP","CT","1987",0
"2023F","ABICP","CT","1988",0
"2023F","ABICP","CT","1989",0
"2023F","ABICP","CT","1990",0
"2023F","ABICP","CT","1991",0
"2023F","ABICP","CT","1992",0
"2023F","ABICP","CT","1993",0
"2023F","ABICP","CT","1994",0
"2023F","ABICP","CT","1995",0
"2023F","ABICP","CT","1996",0
"2023F","ABICP","CT","1997",0
"2023F","ABICP","CT","1998",0
"2023F","ABICP","CT","1999",0
"2023F","ABICP","CT","2000",0
"2023F","ABICP","CT","2001",0
"2023F","ABICP","CT","2002",0
"2023F","ABICP","CT","2003",0
"2023F","ABICP","CT","2004",0
"2023F","ABICP","CT","2005",0
"2023F","ABICP","CT","2006",0
"2023F","ABICP","CT","2007",0
"2023F","ABICP","CT","2008",0
"2023F","ABICP","CT","2009",0
"2023F","ABICP","CT","2010",0
"2023F","ABICP","CT","2011",0
"2023F","ABICP","CT","2012",0
"2023F","ABICP","CT","2013",0
"2023F","ABICP","CT","2014",0
"2023F","ABICP","CT","2015",0
"2023F","ABICP","CT","2016",0
"2023F","ABICP","CT","2017",0
"2023F","ABICP","CT","2018",0
"2023F","ABICP","CT","2019",0
"2023F","ABICP","CT","2020",0
"2023F","ABICP","CT","2021",0
"2023F","ABICP","CT","2022",0
"2023F","ABICP","CT","2023",0
"2023F","ABICP","DC","1960",0
"2023F","ABICP","DC","1961",0
"2023F","ABICP","DC","1962",0
"2023F","ABICP","DC","1963",0
"2023F","ABICP","DC","1964",0
"2023F","ABICP","DC","1965",0
"2023F","ABICP","DC","1966",0
"2023F","ABICP","DC","1967",0
"2023F","ABICP","DC","1968",0
"2023F","ABICP","DC","1969",0
"2023F","ABICP","DC","1970",0
"2023F","ABICP","DC","1971",0
"2023F","ABICP","DC","1972",0
"2023F","ABICP","DC","1973",0
"2023F","ABICP","DC","1974",0
"2023F","ABICP","DC","1975",0
"2023F","ABICP","DC","1976",0
"2023F","ABICP","DC","1977",0
"2023F","ABICP","DC","1978",0
"2023F","ABICP","DC","1979",0
"2023F","ABICP","DC","1980",0
"2023F","ABICP","DC","1981",0
"2023F","ABICP","DC","1982",0
"2023F","ABICP","DC","1983",0
"2023F","ABICP","DC","1984",0
"2023F","ABICP","DC","1985",0
"2023F","ABICP","DC","1986",0
"2023F","ABICP","DC","1987",0
"2023F","ABICP","DC","1988",0
"2023F","ABICP","DC","1989",0
"2023F","ABICP","DC","1990",0
"2023F","ABICP","DC","1991",0
"2023F","ABICP","DC","1992",0
"2023F","ABICP","DC","1993",0
"2023F","ABICP","DC","1994",0
"2023F","ABICP","DC","1995",0
"2023F","ABICP","DC","1996",0
"2023F","ABICP","DC","1997",0
"2023F","ABICP","DC","1998",0
"2023F","ABICP","DC","1999",0
"2023F","ABICP","DC","2000",0
"2023F","ABICP","DC","2001",0
"2023F","ABICP","DC","2002",0
"2023F","ABICP","DC","2003",0
"2023F","ABICP","DC","2004",0
"2023F","ABICP","DC","2005",0
"2023F","ABICP","DC","2006",0
"2023F","ABICP","DC","2007",0
"2023F","ABICP","DC","2008",0
"2023F","ABICP","DC","2009",0
"2023F","ABICP","DC","2010",0
"2023F","ABICP","DC","2011",0
"2023F","ABICP","DC","2012",0
"2023F","ABICP","DC","2013",0
"2023F","ABICP","DC","2014",0
"2023F","ABICP","DC","2015",0
"2023F","ABICP","DC","2016",0
"2023F","ABICP","DC","2017",0
"2023F","ABICP","DC","2018",0
"2023F","ABICP","DC","2019",0
"2023F","ABICP","DC","2020",0
"2023F","ABICP","DC","2021",0
"2023F","ABICP","DC","2022",0
