"MAC","weekday","fecha_servidor","fecha_esp32","voltaje","corriente","potencia","frecuencia","energia","fp","ESP32_temp","WORKSTATION_CPU","WORKSTATION_CPU_POWER","WORKSTATION_CPU_TEMP","WORKSTATION_GPU","WORKSTATION_GPU_POWER","WORKSTATION_GPU_TEMP","WORKSTATION_RAM","WORKSTATION_RAM_POWER"
"3C:61:05:12:96:30","4","2021-08-05 12:09:05","2021-08-05 12:09:05","120.5","0.02","0","59.9","171.89","0","33.33","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:06","2021-08-05 12:09:06","120.4","0.02","0","59.9","171.89","0","33.33","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:08","2021-08-05 12:09:08","120.5","0.02","0","59.9","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:09","2021-08-05 12:09:09","120.5","0.02","0","59.9","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:10","2021-08-05 12:09:10","120.4","0.02","0","59.9","171.89","0","33.33","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:11","2021-08-05 12:09:11","120.5","0.02","0","59.9","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:12","2021-08-05 12:09:12","120.5","0.02","0","59.9","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:13","2021-08-05 12:09:13","120.5","0.02","0","59.9","171.89","0","33.33","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:14","2021-08-05 12:09:14","120.5","0.02","0","59.9","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:15","2021-08-05 12:09:15","120.5","0.02","0","59.9","171.89","0","33.33","0","0","0","0","0","0","0","0"
