"MAC","weekday","fecha_servidor","fecha_esp32","voltaje","corriente","potencia","frecuencia","energia","fp","ESP32_temp","WORKSTATION_CPU","WORKSTATION_CPU_POWER","WORKSTATION_CPU_TEMP","WORKSTATION_GPU","WORKSTATION_GPU_POWER","WORKSTATION_GPU_TEMP","WORKSTATION_RAM","WORKSTATION_RAM_POWER"
"3C:61:05:12:96:30","3","2021-05-05 22:42:01","2021-05-05 22:42:01","119.9","0.95","98.6","59.8","0.06","0.87","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:02","2021-05-05 22:42:02","120","0.94","97.2","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:03","2021-05-05 22:42:03","120","0.94","97.2","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:03","2021-05-05 22:42:03","120","0.94","97.5","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:04","2021-05-05 22:42:04","120","0.94","97.5","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:04","2021-05-05 22:42:04","120.1","0.94","96.7","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:05","2021-05-05 22:42:05","120.1","0.94","96.7","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:06","2021-05-05 22:42:06","120","0.94","97.4","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:07","2021-05-05 22:42:07","120","0.94","97.4","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:07","2021-05-05 22:42:07","120","0.94","97","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:08","2021-05-05 22:42:08","120","0.94","97","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:08","2021-05-05 22:42:08","120","0.94","98.2","59.9","0.06","0.87","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:09","2021-05-05 22:42:09","120","0.94","98.2","59.9","0.06","0.87","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:09","2021-05-05 22:42:09","120","0.94","97.2","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:10","2021-05-05 22:42:10","120","0.94","97.2","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:11","2021-05-05 22:42:11","120","0.94","97.2","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:11","2021-05-05 22:42:11","120","0.94","96.9","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:11","2021-05-05 22:42:11","120","0.94","96.9","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:12","2021-05-05 22:42:12","120","0.94","96.9","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:12","2021-05-05 22:42:12","120","0.95","98.8","59.9","0.06","0.87","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:13","2021-05-05 22:42:13","120","0.95","98.8","59.9","0.06","0.87","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:13","2021-05-05 22:42:13","120","0.95","98.3","59.9","0.06","0.87","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:14","2021-05-05 22:42:14","120","0.95","98.3","59.9","0.06","0.87","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:14","2021-05-05 22:42:14","120","0.94","96.8","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:15","2021-05-05 22:42:15","120","0.94","96.8","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:16","2021-05-05 22:42:16","120","0.94","96.8","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:16","2021-05-05 22:42:16","120","0.94","97","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:17","2021-05-05 22:42:17","120","0.94","97","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:17","2021-05-05 22:42:17","120","0.94","97","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:17","2021-05-05 22:42:17","120","0.94","97.6","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:17","2021-05-05 22:42:17","120","0.94","97.6","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:18","2021-05-05 22:42:18","120","0.94","97.6","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:18","2021-05-05 22:42:18","120","0.94","96.8","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:19","2021-05-05 22:42:19","120","0.94","96.8","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:20","2021-05-05 22:42:20","120","0.94","96.8","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:20","2021-05-05 22:42:20","120","0.94","96.6","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:20","2021-05-05 22:42:20","120","0.94","96.6","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:21","2021-05-05 22:42:21","120","0.94","96.6","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:21","2021-05-05 22:42:21","120","0.94","96.7","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:21","2021-05-05 22:42:21","120","0.94","96.7","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:22","2021-05-05 22:42:22","120","0.94","96.7","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:22","2021-05-05 22:42:22","120","0.94","97.7","60","0.06","0.87","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:23","2021-05-05 22:42:23","120","0.94","97.7","60","0.06","0.87","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:23","2021-05-05 22:42:23","120","0.94","97.7","59.9","0.06","0.87","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:24","2021-05-05 22:42:24","120","0.94","97.2","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:24","2021-05-05 22:42:24","120","0.94","97.2","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:25","2021-05-05 22:42:25","120","0.94","97.2","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:25","2021-05-05 22:42:25","120","0.94","97.1","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:25","2021-05-05 22:42:25","120","0.94","97.1","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:26","2021-05-05 22:42:26","120","0.94","97.1","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:26","2021-05-05 22:42:26","120","0.94","97.1","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:26","2021-05-05 22:42:26","120","0.94","97.3","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:26","2021-05-05 22:42:26","120","0.94","97.3","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:27","2021-05-05 22:42:27","120","0.94","97.3","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:27","2021-05-05 22:42:27","120","0.94","96.6","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:28","2021-05-05 22:42:28","120","0.94","96.6","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:28","2021-05-05 22:42:28","120","0.94","96.6","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:29","2021-05-05 22:42:29","120","0.94","96.6","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:29","2021-05-05 22:42:29","120","0.94","96.8","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:29","2021-05-05 22:42:29","120","0.94","96.8","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:30","2021-05-05 22:42:30","120","0.94","96.8","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:30","2021-05-05 22:42:30","120","0.94","96.8","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:30","2021-05-05 22:42:30","120.1","0.94","97.4","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:31","2021-05-05 22:42:31","120.1","0.94","97.4","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:31","2021-05-05 22:42:31","120","0.94","97.2","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:31","2021-05-05 22:42:31","120","0.94","97.2","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:32","2021-05-05 22:42:32","120","0.94","97.2","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:32","2021-05-05 22:42:32","120","0.94","97.2","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:33","2021-05-05 22:42:33","120","0.94","97.3","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:33","2021-05-05 22:42:33","120","0.94","97.3","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:33","2021-05-05 22:42:33","120","0.94","97.3","59.8","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:34","2021-05-05 22:42:34","120","0.94","97.3","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:34","2021-05-05 22:42:34","120","0.94","97","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:35","2021-05-05 22:42:35","120","0.94","97","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:35","2021-05-05 22:42:35","120","0.94","97.1","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:35","2021-05-05 22:42:35","120","0.94","97.1","59.8","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:36","2021-05-05 22:42:36","120","0.94","97.1","59.8","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:37","2021-05-05 22:42:37","120","0.94","97.1","59.8","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:37","2021-05-05 22:42:37","120","0.94","97.1","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:38","2021-05-05 22:42:38","120","0.94","97","59.8","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:38","2021-05-05 22:42:38","120","0.94","97","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:39","2021-05-05 22:42:39","120","0.94","97","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:39","2021-05-05 22:42:39","120","0.94","96.6","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:40","2021-05-05 22:42:40","120","0.94","96.6","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:40","2021-05-05 22:42:40","120","0.94","97.1","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:41","2021-05-05 22:42:41","120","0.94","97.1","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:42","2021-05-05 22:42:42","120","0.94","97","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:42","2021-05-05 22:42:42","120","0.94","97","59.8","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:43","2021-05-05 22:42:43","120","0.94","97","59.8","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:43","2021-05-05 22:42:43","120","0.94","97.6","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:43","2021-05-05 22:42:43","120","0.94","97.6","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:44","2021-05-05 22:42:44","120","0.94","97.6","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:44","2021-05-05 22:42:44","120","0.94","97.2","59.8","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:44","2021-05-05 22:42:44","120","0.94","97.2","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:45","2021-05-05 22:42:45","120","0.94","97.2","59.8","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:45","2021-05-05 22:42:45","120","0.93","96.5","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:46","2021-05-05 22:42:46","120","0.93","96.5","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:47","2021-05-05 22:42:47","120","0.95","98.2","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:47","2021-05-05 22:42:47","120","0.95","98.2","59.8","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:48","2021-05-05 22:42:48","120","0.95","98.2","59.8","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:48","2021-05-05 22:42:48","120","0.94","96.6","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:49","2021-05-05 22:42:49","120","0.94","96.6","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:49","2021-05-05 22:42:49","120","0.94","96.6","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:50","2021-05-05 22:42:50","120","0.94","96.6","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:51","2021-05-05 22:42:51","120","0.94","97.6","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:51","2021-05-05 22:42:51","120","0.94","97.6","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:52","2021-05-05 22:42:52","120","0.94","97.6","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:52","2021-05-05 22:42:52","120","0.94","96.8","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:52","2021-05-05 22:42:52","120","0.94","96.8","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:53","2021-05-05 22:42:53","120","0.94","96.8","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:53","2021-05-05 22:42:53","120","0.94","97","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:54","2021-05-05 22:42:54","120","0.94","97","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:54","2021-05-05 22:42:54","120","0.94","97","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:54","2021-05-05 22:42:54","120.1","0.94","97.3","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:55","2021-05-05 22:42:55","120.1","0.94","97.3","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:55","2021-05-05 22:42:55","120.1","0.94","97.3","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:56","2021-05-05 22:42:56","120","0.94","97.7","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:56","2021-05-05 22:42:56","120","0.94","97.7","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:57","2021-05-05 22:42:57","120","0.94","97.7","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:57","2021-05-05 22:42:57","120","0.94","97.5","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:57","2021-05-05 22:42:57","120","0.94","97.5","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:58","2021-05-05 22:42:58","120","0.94","97.5","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:58","2021-05-05 22:42:58","120","0.93","96.5","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:59","2021-05-05 22:42:59","120","0.93","96.5","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:59","2021-05-05 22:42:59","120","0.93","96.5","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:42:59","2021-05-05 22:42:59","120","0.94","97.4","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:00","2021-05-05 22:43:00","120","0.94","97.4","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:01","2021-05-05 22:43:01","120","0.94","97.4","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:01","2021-05-05 22:43:01","120.1","0.94","97.8","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:02","2021-05-05 22:43:02","120.1","0.94","97.8","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:02","2021-05-05 22:43:02","120","0.94","97.4","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:02","2021-05-05 22:43:02","120","0.94","97.4","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:03","2021-05-05 22:43:03","120","0.94","97.4","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:03","2021-05-05 22:43:03","120.1","0.94","96.7","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:04","2021-05-05 22:43:04","120.1","0.94","96.7","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:04","2021-05-05 22:43:04","120.1","0.94","96.7","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:05","2021-05-05 22:43:05","120","0.94","97.1","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:06","2021-05-05 22:43:06","120","0.94","97.1","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:06","2021-05-05 22:43:06","120.1","0.94","97.6","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:06","2021-05-05 22:43:06","120.1","0.94","97.6","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:07","2021-05-05 22:43:07","120.1","0.94","97.6","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:07","2021-05-05 22:43:07","120.1","0.94","97.6","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:07","2021-05-05 22:43:07","120","0.94","96.8","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:08","2021-05-05 22:43:08","120","0.94","96.8","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:08","2021-05-05 22:43:08","120","0.94","96.8","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:08","2021-05-05 22:43:08","120.1","0.94","97.1","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:09","2021-05-05 22:43:09","120.1","0.94","97.1","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:10","2021-05-05 22:43:10","120.1","0.94","97.3","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:11","2021-05-05 22:43:11","120.1","0.94","97.3","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:11","2021-05-05 22:43:11","120.1","0.94","96.5","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:12","2021-05-05 22:43:12","120.1","0.94","96.5","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:12","2021-05-05 22:43:12","120.1","0.94","96.5","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:12","2021-05-05 22:43:12","120.1","0.94","96.8","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:13","2021-05-05 22:43:13","120.1","0.94","96.8","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:13","2021-05-05 22:43:13","120.1","0.94","96.8","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:14","2021-05-05 22:43:14","120.1","0.94","97.4","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:15","2021-05-05 22:43:15","120","0.94","96.7","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:15","2021-05-05 22:43:15","120","0.94","96.7","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:16","2021-05-05 22:43:16","120","0.94","96.7","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:16","2021-05-05 22:43:16","120.1","0.94","97.1","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:17","2021-05-05 22:43:17","120.1","0.94","97.1","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:18","2021-05-05 22:43:18","120.1","0.94","97.1","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:19","2021-05-05 22:43:19","120.1","0.94","96.8","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:20","2021-05-05 22:43:20","120.1","0.94","96.8","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:20","2021-05-05 22:43:20","120.1","0.94","97","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:21","2021-05-05 22:43:21","120.1","0.94","97","59.9","0.06","0.86","0","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","3","2021-05-05 22:43:21","2021-05-05 22:43:21","120.1","0.94","97","60","0.06","0.86","0","0","0","0","0","0","0","0","0"
